customer_id,churn
1-70400-981-2.33150,0
0-631-44462-9.33191,0
1-83050-506-8.33195,0
0-391-30341-4.33200,0
0-606-25703-9.33202,0
1-343-95822-9.33231,0
0-520-15654-4.33236,0
0-07-218587-2.33275,0
1-142-48892-6.33285,0
0-651-31052-0.33308,0
1-163-49856-4.33316,0
0-568-44828-6.33335,0
1-5305-5576-0.33342,0
0-439-64286-8.33348,0
1-07-071069-5.33349,0
1-76987-069-5.33350,0
1-4319-9907-5.33351,0
1-9782-9918-4.33352,0
0-356-96191-5.33363,0
0-501-57101-9.33369,0
1-919242-99-6.33382,0
0-334-63946-8.33385,0
1-06-036061-6.33390,0
0-257-80946-5.33396,0
0-623-64362-6.33435,0
0-02-210936-6.33438,0
0-615-11814-3.33442,0
1-03-073402-X.33452,0
0-8018-6591-3.33454,0
1-58525-969-1.33479,0
0-244-21756-4.33487,0
0-89140-444-9.33515,0
0-13-526259-3.33516,0
0-507-22224-5.33559,0
0-8385-3431-7.33570,0
1-65159-502-X.33606,0
1-912360-31-4.33609,0
0-8107-2764-1.33614,0
0-01-536594-8.33622,0
1-280-84149-4.33623,0
0-544-35406-0.33626,0
1-176-06291-3.33630,0
0-312-54472-3.33638,0
1-00-118675-3.33641,0
1-195-83799-2.33656,0
1-56026-198-6.33657,0
1-71065-293-4.33661,0
0-655-05019-1.33675,0
1-80360-858-7.33693,0
1-58039-786-7.33706,0
1-08-213157-1.33721,0
0-304-22129-5.33751,0
0-276-60647-7.33772,0
1-235-39272-4.33792,0
0-660-21004-5.33801,0
0-8044-5691-7.33808,0
1-61019-541-8.33819,0
0-387-65566-2.33833,0
1-09-946579-6.33838,0
0-14-604630-7.33846,0
1-234-57151-X.33862,0
1-85331-298-3.33878,0
0-334-10174-3.33884,0
0-579-39038-1.33886,0
0-428-86046-X.33887,0
1-340-19894-0.33892,0
1-151-26038-X.33909,0
1-78991-745-X.33911,0
0-04-621070-9.33928,0
0-237-09586-6.33944,0
1-5441-1460-5.33945,0
0-612-67334-0.33953,0
1-63942-856-9.33975,0
0-603-96281-5.33976,0
0-653-03722-8.34014,0
0-7587-7570-9.34015,0
0-493-17435-4.34035,0
1-311-09646-9.34056,0
1-06-485264-5.34060,0
0-437-60134-X.34064,0
0-9787920-6-8.34087,0
1-06-936580-7.34095,0
0-612-56726-5.34103,0
0-344-41128-1.34105,0
0-572-37572-7.34122,0
0-19-532976-7.34126,0
1-69154-934-7.34140,0
1-7346407-2-3.34141,0
1-04-962484-X.34174,0
1-164-01916-3.34180,0
1-246-69207-4.34184,0
1-82876-325-X.34196,0
0-351-09222-6.34241,0
0-7522-3804-3.34244,0
1-158-82712-1.34257,0
0-7113-2811-0.34259,0
1-4563-4729-2.34263,0
0-7080-5005-0.34265,0
0-440-83349-3.34268,0
0-623-08102-4.34291,0
1-05-767862-7.34297,0
1-190-67222-7.34306,0
1-395-46233-X.34319,0
1-942852-12-6.34344,0
1-369-51309-7.34347,0
1-78871-190-4.34349,0
1-64110-636-0.34354,0
1-71214-246-1.34355,0
1-5421-6217-3.34358,0
0-7217-6137-2.34364,0
1-03-771430-X.34379,0
1-4360-5440-0.34386,0
1-7328348-8-1.34398,0
0-207-58037-5.34414,0
1-9869-3857-3.34451,0
0-8280-3972-0.34464,0
1-02-812608-5.34485,0
0-7369-6116-X.34488,0
1-5201-1271-8.34519,0
0-19-375748-6.34521,0
0-631-20972-7.34572,0
0-615-50282-2.34584,0
1-07-374360-8.34587,0
1-69033-375-8.34593,0
1-4595-0373-2.34596,0
1-931619-86-7.34598,0
0-251-84839-6.34601,0
0-13-782262-6.34602,0
1-197-91025-5.34606,0
1-918838-27-5.34611,0
0-937959-61-8.34615,0
0-86921-760-7.34619,0
0-9575526-3-7.34628,0
1-180-42886-2.34630,1
1-01-073732-5.34653,0
1-08-523597-1.34654,0
1-357-18726-2.34665,0
1-907859-77-2.34692,0
1-928986-12-9.34694,0
0-7235-8043-X.34714,0
1-4223-8621-X.34729,0
0-910068-65-8.34735,0
0-8267-8708-8.34753,0
1-63384-334-3.34756,0
1-342-71996-4.34757,0
0-453-96323-4.34767,0
0-303-72251-7.34769,0
0-9761027-1-4.34777,0
0-926204-34-3.34786,0
0-255-52876-0.34787,0
1-62340-012-0.34795,1
0-209-06406-4.34800,0
1-4350-3468-6.34809,0
1-243-63480-4.34811,0
0-591-17890-7.34814,0
1-4605-6147-3.34816,0
1-07-376961-5.34830,0
0-312-97275-X.34859,0
0-302-09502-0.34881,0
1-77440-992-5.34888,0
0-465-42194-6.34893,0
0-12-665124-8.34897,0
1-101-47782-2.34905,0
0-225-78610-9.34909,0
0-453-65752-4.34920,0
0-362-57939-3.34927,0
1-898972-65-6.34944,0
0-269-26083-8.34950,0
0-597-63507-2.34957,0
0-7453-0050-2.34959,0
1-110-42458-2.34972,0
1-4702-4541-8.35005,0
1-75735-677-0.35011,1
0-579-08666-6.35015,0
1-72913-237-5.35017,0
0-613-24838-4.35042,0
1-4967-6615-6.35056,0
1-145-65586-6.35067,0
0-387-55910-8.35070,0
0-537-48494-9.35072,0
1-06-981460-1.35099,0
1-57627-703-8.35105,0
1-01-998609-3.35129,0
1-270-05947-5.35132,0
0-528-18912-3.35138,0
1-907303-10-3.35145,0
0-477-47505-1.35146,0
0-19-489180-1.35152,0
1-65538-467-8.35154,0
1-80406-506-4.35156,0
0-8173-6428-5.35168,0
0-225-25765-3.35179,0
0-7177-9704-X.35180,0
0-7183-4773-0.35185,0
0-7469-5315-1.35188,0
1-159-03753-1.35203,0
1-258-22821-1.35220,0
1-956415-86-6.35226,0
1-4054-8613-9.35230,0
0-7066-5815-9.35259,0
0-900229-53-5.35260,0
0-359-81544-8.35262,0
1-326-28217-4.35271,1
0-417-52360-2.35272,1
0-581-66598-8.35284,0
1-84513-041-3.35291,0
0-86487-265-8.35297,0
0-87921-455-4.35303,0
1-65048-245-0.35320,0
1-70272-093-4.35327,0
0-7976-9818-3.35357,0
1-293-13163-6.35364,0
0-912572-86-8.35367,0
0-577-23727-6.35379,0
0-8323-5332-9.35380,0
1-07-574379-6.35383,0
1-9838-9624-1.35384,0
0-917402-35-9.35385,0
0-8200-3687-0.35403,0
1-903219-16-7.35412,0
1-165-82303-9.35415,0
0-07-955092-4.35423,0
0-9680292-3-X.35433,0
1-168-12854-4.35440,0
0-7593-0379-7.35441,0
1-111-13803-6.35459,0
0-328-25362-6.35482,0
0-505-01985-X.35513,0
0-08-643523-X.35533,0
1-138-46823-1.35534,0
1-321-46166-6.35537,0
1-64672-104-7.35557,0
0-15-633110-1.35573,0
0-17-500449-8.35576,0
1-383-30603-6.35586,0
1-78518-643-4.35600,0
0-647-66182-9.35607,0
0-630-54906-0.35620,0
0-11-705697-9.35638,0
1-06-653690-2.35642,0
0-13-650800-6.35645,0
1-4199-2373-0.35658,0
0-01-719882-8.35660,0
0-586-66912-4.35697,0
1-06-206500-X.35705,0
0-949240-97-4.35708,0
0-04-824450-3.35711,0
0-9593410-1-3.35766,0
1-76326-748-2.35800,0
0-09-329925-7.35836,0
0-8217-5432-7.35841,0
0-9727458-7-4.35847,0
0-9536840-5-9.35852,0
0-459-25169-4.35870,0
1-59414-141-X.35872,0
0-223-70717-1.35881,0
0-636-89204-2.35886,0
1-344-83717-4.35895,0
1-02-659670-X.35909,0
0-340-49579-0.35931,0
0-7108-9362-0.35948,0
0-448-49796-4.35967,0
1-159-18380-5.35970,0
0-09-439493-8.35989,0
0-655-65269-8.35993,0
0-87133-806-8.36015,0
0-7699-5983-0.36022,0
0-619-79220-5.36023,0
1-4653-5088-8.36029,0
0-18-273101-4.36031,0
1-125-09766-3.36033,0
1-131-12953-9.36038,0
0-18-840149-0.36053,0
0-01-082578-9.36061,0
1-4718-5401-9.36067,0
1-57066-175-8.36068,0
1-5110-5139-6.36076,0
1-224-03820-7.36077,0
0-431-04413-9.36080,0
1-957826-55-X.36083,0
1-916645-76-3.36088,0
1-9992992-5-6.36090,0
0-7205-3757-6.36100,0
1-58762-625-X.36101,0
1-271-09674-9.36109,0
0-335-46774-1.36110,0
0-9802136-6-5.36133,0
0-434-35382-5.36138,0
1-136-71480-4.36145,0
0-488-70374-3.36157,0
1-966086-84-9.36176,0
1-69301-470-X.36178,0
0-314-22075-5.36186,0
0-650-63646-5.36197,0
0-671-96075-X.36226,0
0-602-75523-9.36235,0
0-7962-5758-2.36246,0
0-6484004-3-3.36262,0
0-413-93558-2.36306,0
0-87051-287-0.36312,0
1-56875-409-4.36315,0
0-02-450310-X.36334,0
1-390-65744-2.36340,0
1-209-49746-8.36345,0
1-949397-15-7.36349,0
1-4251-1879-8.36368,0
1-4443-0680-4.36370,0
1-58789-928-0.36372,0
1-214-17671-2.36380,0
0-7416-6096-2.36413,0
1-932779-31-0.36441,0
1-80093-401-7.36464,0
1-147-58527-X.36468,0
1-70490-284-3.36488,0
0-9894883-4-9.36496,0
1-09-296137-2.36500,0
0-230-57312-6.36503,0
0-07-993781-0.36511,0
1-4431-2156-8.36517,0
0-12-626040-0.36529,0
1-878880-43-8.36531,0
0-06-692319-0.36533,0
1-102-11594-0.36539,0
1-4869-8516-5.36552,0
1-55295-050-6.36553,0
0-89631-507-X.36567,0
0-03-159896-X.36570,0
0-18-766653-9.36573,0
1-02-838425-4.36610,0
0-09-874288-4.36627,0
1-337-12617-9.36628,0
1-66711-064-0.36638,0
1-370-33192-4.36647,0
0-9586389-7-7.36654,0
1-00-196154-4.36662,1
1-141-34156-5.36704,0
1-57380-860-1.36705,0
1-62303-142-7.36720,0
0-04-398375-8.36724,0
1-05-599826-8.36731,0
1-01-123730-X.36736,0
1-81621-022-6.36748,0
0-251-36970-6.36756,0
1-7397249-6-8.36758,0
1-82398-243-3.36763,0
1-5081-4862-7.36800,0
0-01-476521-7.36809,0
1-4368-1823-0.36810,0
0-9748946-0-5.36817,0
0-334-76699-0.36824,0
0-16-792724-8.36825,0
0-303-50061-1.36829,0
1-299-75501-1.36832,0
1-02-714382-2.36845,0
1-59260-956-2.36847,0
1-870061-58-6.36849,0
1-4655-2720-6.36863,0
1-72250-104-9.36887,0
1-946043-15-X.36907,0
0-903955-51-2.36908,0
0-03-114041-6.36920,0
0-05-989023-1.36929,0
0-7215-0497-3.36937,0
1-69864-157-5.36968,0
0-11-557875-7.36977,0
0-15-162897-1.36988,0
0-04-386088-5.36989,0
0-9958892-9-5.36990,0
1-67222-661-9.36993,0
1-4234-6849-X.36998,0
0-480-47736-1.37063,0
0-9518478-6-4.37087,0
0-263-15269-3.37095,0
1-05-417216-1.37134,0
1-61607-013-7.37139,0
1-4984-6692-3.37157,0
1-77639-144-6.37158,0
0-02-086269-5.37159,0
1-5110-3480-7.37169,0
1-186-56472-5.37194,0
0-2282-0632-4.37215,0
1-302-61255-7.37217,0
1-80310-155-5.37222,0
0-01-610475-7.37232,0
1-80200-497-1.37237,0
1-56683-437-6.37247,0
0-8284-4182-0.37251,0
1-139-56864-7.37268,0
1-78503-491-X.37269,0
0-7634-6984-X.37276,0
1-07-037527-6.37279,0
1-5372-5142-2.37312,0
0-420-36165-0.37315,0
0-01-403500-6.37321,0
0-8015-9341-7.37335,0
1-238-95254-2.37340,0
1-85628-652-5.37343,0
1-5447-0924-2.37380,0
1-936636-17-4.37381,0
0-08-267820-0.37388,0
1-71133-930-X.37390,0
1-284-60204-4.37395,0
0-14-847398-9.37406,0
0-682-14952-7.37408,0
0-925583-05-7.37422,0
0-250-09927-6.37431,0
1-962813-20-7.37432,0
1-4356-3595-7.37433,0
1-01-003745-5.37447,0
1-4380-4687-1.37452,0
0-462-36860-2.37458,0
0-675-27589-X.37477,0
1-03-899787-9.37483,0
1-264-67134-2.37488,0
1-115-05169-5.37510,0
0-523-74024-7.37512,0
1-124-04477-9.37514,0
1-59290-461-0.37522,0
1-242-98697-9.37525,0
0-902553-18-6.37529,0
1-4341-7617-7.37545,0
0-382-38058-4.37551,0
0-00-976563-8.37553,0
0-7827-1005-0.37574,0
0-347-34537-9.37583,0
0-340-20487-7.37588,0
0-09-206741-7.37610,0
1-259-10462-1.37616,0
1-62632-242-2.37620,0
0-9897384-5-0.37632,0
1-221-53620-6.37638,0
0-389-59957-3.37668,0
0-06-880364-8.37670,0
0-6485100-8-5.37677,0
1-362-44405-7.37692,0
1-7326181-9-4.37704,0
1-60865-243-2.37713,0
1-894568-93-1.37726,0
1-06-627944-6.37734,0
1-5253-2240-0.37755,0
0-89378-472-9.37771,0
0-06-407460-9.37782,0
1-9877-4586-8.37807,0
1-356-55297-8.37810,0
0-221-23578-7.37821,0
1-01-784087-3.37831,0
0-9995268-0-4.37849,0
1-337-66268-2.37859,0
0-425-55676-X.37861,0
0-322-48402-2.37872,0
0-532-45348-4.37874,0
1-85322-799-4.37880,0
1-62429-752-8.37883,0
1-971792-43-8.37925,0
1-76336-951-X.37946,0
0-943276-23-3.37952,0
1-184-10933-8.37954,0
0-665-61870-0.37959,1
0-406-58169-X.37962,0
1-366-61262-0.37964,0
1-362-24308-6.37980,0
1-58181-540-9.38010,0
1-71941-939-6.38015,0
0-300-89257-8.38022,0
1-328-40919-8.38052,1
1-125-48479-9.38061,0
0-17-433529-6.38070,0
1-9854-8635-0.38080,0
1-312-97788-4.38092,0
0-8349-8255-2.38095,0
1-155-85909-X.38104,0
0-9689785-7-6.38108,0
0-281-38482-7.38123,0
0-570-20448-8.38133,0
0-589-64368-1.38141,0
1-890213-39-X.38148,0
1-944602-29-1.38160,0
0-452-70542-8.38166,0
1-62398-550-1.38183,0
1-202-89144-6.38189,0
1-60174-175-8.38190,0
1-72307-726-7.38201,0
0-511-62534-0.38223,0
0-910258-78-3.38227,0
0-17-575764-X.38242,0
1-875938-82-6.38258,0
1-235-48364-9.38259,0
0-9842233-7-1.38266,0
1-82466-600-4.38269,0
1-55558-534-5.38271,0
1-4809-3903-X.38285,0
0-9656167-5-4.38314,0
0-602-65213-8.38318,0
0-15-222564-1.38320,0
0-17-604840-5.38327,0
1-363-44702-5.38335,0
0-458-77292-5.38343,0
0-662-90732-9.38344,0
1-78277-410-6.38347,0
1-242-25064-6.38360,0
0-392-72492-8.38382,0
0-657-68582-8.38404,0
0-7325-9997-0.38407,0
1-03-426629-2.38411,0
1-07-548526-6.38415,0
0-345-15713-3.38434,0
0-9803243-8-6.38435,0
1-960621-38-6.38437,0
0-287-41534-1.38452,0
0-475-40940-X.38470,0
1-69346-919-7.38476,0
1-5421-8563-7.38490,0
0-85887-528-4.38492,0
1-926660-71-4.38498,0
1-69886-256-3.38510,0
0-278-51740-4.38513,0
1-59935-626-0.38525,0
1-57928-994-0.38536,1
0-00-257412-8.38544,1
0-7147-5278-9.38552,0
0-697-31037-X.38572,0
0-89283-036-0.38575,0
0-928836-42-8.38577,0
1-76024-820-7.38592,0
1-61294-180-X.38594,0
1-58659-495-8.38597,0
0-7395-2732-0.38615,1
0-18-558758-5.38637,0
1-4873-9944-8.38660,0
1-69268-915-0.38683,0
0-519-28610-3.38689,0
1-362-73946-4.38693,0
0-01-327745-6.38699,0
0-85798-248-6.38707,0
1-06-703490-0.38718,0
1-07-297292-1.38719,0
0-7918-0988-9.38734,0
1-80106-161-0.38735,0
1-120-47361-6.38747,0
1-877761-50-8.38748,0
0-8311-3178-0.38749,0
0-00-505209-2.38757,0
1-03-153778-3.38792,1
1-4216-4945-4.38820,0
1-110-64701-8.38821,0
0-626-23805-6.38849,0
1-59821-782-8.38854,0
0-08-363899-7.38858,0
1-951959-87-6.38897,0
0-7781-5650-8.38904,0
1-65170-559-3.38937,0
1-76120-856-X.38938,0
1-5172-6931-8.38944,0
0-9643230-9-5.38948,0
0-472-77975-3.38955,0
0-9907317-7-4.38957,0
0-294-06656-X.38967,0
1-369-78289-6.38971,0
0-371-26182-1.38982,0
0-418-40456-9.38985,0
0-522-30543-1.38987,0
1-298-39537-2.38999,0
1-117-74546-5.39000,0
1-352-47511-1.39003,0
1-5474-8489-6.39012,0
0-401-52596-1.39024,0
1-215-02138-0.39055,0
1-4803-5159-8.39058,0
1-81339-682-5.39086,0
1-253-45202-4.39094,0
1-217-32068-7.39115,0
1-4970-0011-4.39121,0
1-872999-22-0.39122,0
1-305-42766-1.39136,0
1-125-48171-4.39137,0
0-234-19245-3.39141,0
1-74759-406-7.39157,0
0-88323-427-0.39179,0
1-941804-84-5.39191,0
1-317-93617-5.39198,0
0-583-26837-4.39201,0
1-85066-138-3.39204,1
1-358-50374-5.39205,0
1-4848-6597-9.39214,0
1-84522-872-3.39239,0
0-532-29383-5.39246,0
0-16-670067-3.39248,0
1-893469-28-X.39258,0
1-00-513107-4.39260,0
1-75500-810-4.39291,0
1-162-20452-4.39293,0
0-517-35033-5.39318,0
1-927548-36-5.39323,0
1-4153-8827-X.39327,0
1-56675-872-6.39344,0
0-2288-4530-0.39350,0
0-16-166280-3.39384,0
1-154-40108-1.39389,0
0-07-337613-2.39390,0
0-7244-2910-7.39408,0
0-7927-9690-X.39413,0
1-79755-301-1.39418,0
0-7258-4052-8.39424,0
1-07-144349-6.39437,0
0-07-032501-4.39443,0
0-508-33934-0.39446,0
1-55906-548-6.39453,0
1-917585-34-9.39463,0
0-01-863020-0.39479,0
1-7336976-9-1.39483,0
0-331-98463-6.39488,0
0-328-45365-X.39497,0
0-320-49808-5.39504,0
1-71078-063-0.39507,0
1-71959-310-8.39513,0
1-914906-60-8.39522,0
0-9510994-1-8.39532,0
1-5115-8207-3.39539,0
1-364-96261-6.39545,0
0-602-82094-4.39556,0
0-657-14756-7.39563,0
0-7833-4666-2.39564,0
0-947782-99-0.39565,0
0-260-97017-4.39571,0
1-347-92136-2.39589,0
1-265-12674-7.39610,0
0-9583445-5-8.39615,0
0-324-21144-9.39641,0
1-55286-140-6.39650,0
0-8097-5641-2.39652,0
1-928974-95-3.39654,0
0-906102-20-0.39655,0
0-627-61586-4.39693,1
0-549-37875-8.39708,0
0-398-28794-5.39718,1
1-65368-219-1.39725,0
0-11-371013-5.39731,0
1-933133-95-3.39740,0
0-294-18957-2.39741,0
0-682-82924-2.39743,0
0-00-993725-0.39767,0
0-257-38691-2.39771,0
0-89813-764-0.39784,0
1-159-33048-4.39790,0
1-60330-012-0.39791,0
0-86426-150-0.39795,0
0-909842-82-5.39823,0
0-04-930530-1.39832,0
1-4650-5001-9.39838,1
0-240-30609-0.39864,0
0-227-01686-6.39896,0
1-5278-9670-6.39921,0
1-224-57658-6.39949,0
0-371-27730-2.39958,0
1-883240-80-8.39967,0
1-4003-0830-5.39973,0
0-88086-707-8.39995,0
0-293-65673-8.40000,0
0-00-339571-5.40003,0
1-74651-872-3.40006,0
0-274-73779-5.40020,0
0-87229-769-1.40021,0
1-188-54757-7.40031,0
0-12-557546-7.40036,0
1-5494-6236-9.40087,0
0-7640-4636-5.40093,0
1-76206-591-6.40095,0
0-88150-253-7.40096,0
0-19-559370-7.40099,0
0-15-150589-6.40112,0
1-882725-96-4.40129,0
1-60167-831-2.40133,0
1-60693-807-X.40138,0
1-5261-6034-X.40141,0
0-498-10682-9.40157,0
1-4402-0287-7.40174,0
0-650-50630-8.40189,0
0-215-17090-3.40195,0
0-611-05974-6.40222,0
0-248-15662-4.40234,0
1-279-58666-4.40257,0
1-4519-4115-3.40287,0
1-86935-540-7.40294,0
0-542-61496-0.40307,0
0-11-602846-7.40341,0
0-933918-79-8.40347,0
1-107-52953-0.40365,0
1-56259-040-5.40385,0
0-85323-840-5.40387,0
1-69624-329-7.40399,0
0-268-40065-2.40420,0
1-5379-4405-3.40423,0
1-72918-456-1.40432,0
1-278-48085-4.40449,0
1-238-27995-3.40450,0
0-342-53716-4.40462,0
0-580-72976-1.40475,0
1-5151-9170-2.40476,0
"NA.40483",0
1-221-14274-7.40487,0
0-89303-410-X.40498,0
0-564-63466-2.40512,0
1-299-90034-8.40522,0
1-56068-332-5.40531,0
1-338-58519-3.40537,0
1-264-30109-X.40542,0
1-82293-633-0.40549,0
0-937782-14-9.40554,0
1-9752-3899-0.40566,0
0-312-02762-1.40571,0
0-7877-5837-X.40573,0
0-07-752444-6.40594,0
0-86617-847-3.40596,0
1-198-31461-3.40600,0
0-221-45180-3.40601,0
0-405-17536-1.40610,0
1-243-32996-3.40621,0
0-556-74649-X.40622,0
1-4971-5497-9.40633,0
1-68096-995-1.40644,0
1-384-20415-6.40670,0
1-247-83261-9.40673,0
0-89990-457-2.40676,0
0-12-828770-5.40678,0
0-8069-9760-5.40690,0
0-406-16656-0.40703,0
1-302-54961-8.40714,1
0-604-16142-5.40770,0
1-916652-32-8.40774,0
1-919416-54-4.40776,0
1-895934-39-7.40781,0
0-7959-8364-6.40786,0
1-55252-397-7.40787,0
0-8192-8201-4.40792,0
0-913253-34-0.40801,0
1-192-74420-9.40807,0
0-86460-315-0.40814,0
1-55462-633-1.40847,0
0-471-64814-0.40849,0
1-129-51412-9.40871,0
1-387-97205-7.40876,0
1-195-84592-8.40879,0
0-381-64270-4.40891,1
1-9763-9373-6.40902,0
1-85711-251-2.40934,0
1-270-54180-3.40945,0
0-469-76948-3.40975,0
0-601-57402-8.40983,0
0-371-35504-4.40990,0
0-566-49115-X.40993,0
0-514-72440-4.41002,0
1-350-06173-5.41026,0
1-80648-642-3.41038,1
0-14-499503-4.41043,0
1-315-87906-9.41061,1
0-612-79824-0.41070,0
1-5302-3670-3.41090,0
0-11-054195-2.41091,0
1-962826-77-5.41099,0
0-7871-2091-X.41101,0
1-233-45483-8.41104,0
1-919586-70-9.41122,0
0-487-23341-7.41136,0
1-919344-66-7.41143,0
1-5498-8667-3.41146,0
1-4282-8396-X.41176,0
0-229-64381-7.41201,0
1-132-05167-3.41211,0
1-00-621271-X.41260,0
1-76559-679-3.41265,0
1-959268-34-1.41272,0
0-274-55324-4.41294,0
1-300-58048-8.41304,0
1-4287-7422-X.41307,0
1-5103-7197-4.41312,0
1-331-13041-7.41317,0
0-03-616180-2.41323,0
1-5063-0147-9.41325,0
1-926330-99-4.41332,0
1-893282-06-6.41334,0
0-16-928792-0.41344,0
0-430-44869-4.41371,0
1-153-83797-8.41373,0
0-08-163084-0.41374,0
0-9978663-3-0.41375,0
0-9954704-7-2.41411,0
1-5029-8942-5.41423,0
1-01-005938-6.41428,0
1-4618-3454-6.41452,0
0-8165-5558-3.41458,0
0-15-054839-7.41481,0
0-284-25872-5.41501,0
0-315-92964-2.41502,0
1-175-05072-5.41505,0
1-06-437534-0.41515,0
1-970229-84-5.41539,0
1-86468-017-2.41552,0
1-59935-188-9.41560,0
0-7445-1881-4.41570,0
0-88439-004-7.41576,0
1-82419-596-6.41579,0
0-923118-74-8.41587,0
1-109-89756-1.41625,0
0-15-084650-9.41635,0
1-4269-0379-0.41643,0
1-4470-4600-5.41662,0
0-581-46058-8.41676,0
0-498-30787-5.41701,0
1-81553-857-0.41707,0
0-04-636405-6.41724,0
0-919132-82-0.41738,0
1-109-21212-7.41739,0
1-893566-64-1.41752,0
1-296-98087-1.41761,0
1-394-78687-5.41772,0
0-431-22328-9.41780,0
1-56449-027-0.41787,0
1-65465-635-6.41796,0
1-270-87919-7.41812,0
1-910183-29-6.41822,0
0-437-68201-3.41843,0
0-8011-0071-2.41862,0
1-200-10749-7.41877,0
0-7525-7864-2.41885,0
0-227-42998-2.41887,0
0-949381-58-6.41893,0
1-251-43376-6.41896,0
0-205-42048-6.41906,0
1-199-57512-7.41912,0
0-09-495592-1.41919,0
1-363-22690-8.41945,0
0-292-16898-5.41946,0
1-141-14548-0.41952,0
0-16-842514-9.41987,0
1-04-662578-0.42001,0
1-83793-313-8.42012,0
0-462-28810-2.42060,0
1-9861-1995-5.42066,0
1-5236-3064-7.42075,0
0-262-44356-2.42079,0
0-09-089742-0.42108,0
0-674-37611-0.42112,0
0-7584-9959-0.42121,0
0-85122-681-7.42129,0
0-629-81119-9.42132,0
0-12-186589-4.42145,0
1-175-69859-8.42146,0
0-904664-91-0.42153,0
1-237-00393-8.42164,0
1-227-88093-6.42165,0
0-16-330214-6.42172,0
1-345-62123-X.42201,0
0-14-005448-0.42208,0
1-71285-100-4.42218,0
0-10-600181-7.42220,0
1-204-47986-0.42226,0
1-286-31376-7.42239,0
1-943508-06-2.42260,0
0-552-04171-8.42287,0
0-290-58045-5.42310,0
0-391-30180-2.42326,1
0-15-276257-4.42328,0
0-7425-8451-8.42334,0
0-7663-6407-0.42336,0
1-03-814647-X.42340,0
0-7692-8847-2.42342,0
1-953958-15-X.42344,0
0-8392-8039-4.42370,0
0-7938-6003-2.42378,0
1-75847-772-5.42385,1
0-04-502108-2.42389,0
1-81465-463-1.42395,0
1-66641-240-6.42399,0
1-04-982284-6.42404,0
0-319-88468-6.42407,0
0-09-436802-3.42431,0
1-01-069893-1.42459,0
1-5498-3343-X.42499,0
0-436-74864-9.42504,0
0-8003-1173-6.42517,1
0-314-21899-8.42523,0
0-433-32114-8.42531,0
0-518-99127-X.42544,0
1-183-45469-4.42550,0
0-361-63348-3.42563,0
1-71374-200-4.42566,0
1-363-08624-3.42591,0
1-57597-511-4.42604,0
0-668-61803-5.42609,0
0-335-09157-1.42615,0
1-151-16436-4.42620,0
0-604-70345-7.42642,0
0-479-91410-9.42649,0
1-889010-51-0.42675,1
1-322-25862-7.42680,0
1-82656-589-2.42685,0
0-256-17351-6.42692,0
1-67461-933-2.42700,0
1-73114-633-7.42701,0
1-9771-8907-5.42710,0
0-7732-6504-X.42720,0
1-198-16033-0.42731,0
1-235-75052-3.42732,0
0-7954-4510-5.42733,0
0-379-22652-9.42741,0
0-254-36232-X.42742,0
1-376-50345-X.42748,0
1-71578-775-7.42753,0
0-353-28697-4.42755,0
0-16-791984-9.42759,0
0-9992941-7-2.42788,0
1-326-54492-6.42795,0
1-03-540398-6.42797,0
1-931663-62-9.42804,0
1-898163-93-6.42809,0
0-925893-68-4.42821,0
0-277-87116-6.42822,0
1-900671-80-8.42866,0
0-9879504-9-5.42882,0
1-71343-004-5.42895,0
0-16-823172-7.42896,0
0-511-58303-6.42899,0
0-398-14202-5.42905,0
0-900473-87-8.42908,0
1-873447-77-9.42911,0
1-08-024647-9.42912,0
1-77040-725-1.42913,0
1-216-48934-3.42921,0
1-66658-474-6.42927,0
1-276-21728-5.42933,0
0-07-695517-6.42938,0
1-08-530046-3.42948,0
1-74907-441-9.42951,0
1-72200-323-5.42962,1
1-4118-3642-1.42963,0
1-84461-307-0.42975,0
1-77532-027-8.42978,0
1-969459-53-0.42987,0
0-590-96234-5.42998,0
1-4444-8238-6.43003,0
1-4852-7672-1.43017,0
0-7574-3109-7.43057,0
0-7492-3753-8.43063,0
1-67457-799-0.43069,0
1-366-84161-1.43071,0
0-604-67854-1.43075,0
0-351-88866-7.43076,0
0-7787-3261-4.43078,0
0-85933-764-2.43094,0
1-879514-15-X.43113,0
0-9561088-2-2.43132,0
0-311-83706-9.43143,1
0-659-49656-9.43157,0
0-09-844573-1.43175,0
1-55129-051-0.43191,0
0-608-31809-4.43197,0
0-9863742-2-9.43201,0
1-925957-32-2.43218,0
0-665-03219-6.43247,0
1-62983-752-0.43249,0
0-9671929-1-9.43250,0
1-05-766834-6.43251,0
1-145-16422-6.43260,0
0-02-144883-3.43276,0
0-07-687125-8.43280,0
0-369-38060-6.43286,0
1-109-33733-7.43290,1
1-362-93058-X.43292,1
1-5130-0233-3.43317,0
1-291-36767-5.43321,0
0-460-60431-7.43341,0
0-8292-9437-6.43354,0
0-01-673069-0.43370,0
0-7640-6617-X.43374,0
0-01-410427-X.43385,0
0-10-941055-6.43398,1
0-698-34240-2.43409,0
0-651-74284-6.43412,0
1-928017-53-3.43439,0
1-344-58427-6.43456,0
1-198-07716-6.43478,0
0-16-104262-7.43518,0
0-88840-742-4.43526,0
0-7197-3057-0.43539,0
0-311-03792-5.43560,0
0-516-13782-4.43562,0
